customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2803,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),23.37,356.19,No
CUST2804,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),75.29,1279.76,No
CUST2805,Male,0,No,No,46,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.66,4344.45,No
CUST2806,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.84,3680.75,No
CUST2807,Male,1,Yes,Yes,27,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,One year,No,Electronic check,48.13,1308.55,No
CUST2808,Male,0,Yes,Yes,55,No,Yes,DSL,No,Yes,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),69.86,3847.69,No
CUST2809,Female,1,No,Yes,36,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),53.83,1938.45,No
CUST2810,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),49.62,746.05,Yes
CUST2811,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),64.72,4135.25,No
CUST2812,Male,0,No,Yes,59,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),81.4,4810.27,Yes
CUST2813,Female,0,No,No,60,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),77.87,4674.14,No
CUST2814,Female,0,Yes,No,10,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No,One year,No,Electronic check,30.82,303.16,No
CUST2815,Female,0,Yes,No,65,Yes,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,41.83,2710.96,No
CUST2816,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Mailed check,20.7,637.05,No
CUST2817,Male,1,No,Yes,18,Yes,No,No,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),63.82,1154.08,No
CUST2818,Male,0,Yes,No,55,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No,One year,No,Bank transfer (automatic),97.01,5344.65,No
CUST2819,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.43,240.39,No
CUST2820,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Electronic check,119.93,236.05,Yes
CUST2821,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,One year,Yes,Mailed check,95.03,2571.92,Yes
CUST2822,Male,0,No,Yes,71,Yes,No,No,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,57.49,4086.36,No
CUST2823,Female,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,117.32,3277.43,No
CUST2824,Female,1,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,84.07,4884.27,No
CUST2825,Female,0,Yes,Yes,24,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,111.94,2681.24,No
CUST2826,Female,0,No,Yes,21,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.73,608.69,No
CUST2827,Male,0,Yes,Yes,70,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),75.76,5306.22,No
CUST2828,Male,1,Yes,Yes,22,Yes,No,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),110.84,2437.84,No
CUST2829,Male,0,Yes,Yes,69,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),85.08,5862.27,No
CUST2830,Female,0,No,Yes,39,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,118.82,4641.83,No
CUST2831,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),119.58,1555.15,Yes
CUST2832,Male,0,Yes,Yes,28,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.2,2769.86,No
CUST2833,Male,0,No,Yes,15,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),47.88,717.74,No
CUST2834,Male,0,Yes,No,9,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),105.36,940.32,Yes
CUST2835,Male,1,No,No,46,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),90.35,4153.57,No
CUST2836,Female,1,Yes,No,3,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),30.63,84.26,No
CUST2837,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.77,641.71,Yes
CUST2838,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,107.45,4411.68,No
CUST2839,Male,1,Yes,No,3,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),90.78,266.99,No
CUST2840,Male,1,Yes,No,5,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),62.74,316.46,Yes
CUST2841,Male,0,No,No,13,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,81.3,1051.51,No
CUST2842,Male,0,Yes,Yes,34,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,113.68,3867.44,No
CUST2843,Male,0,No,Yes,46,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),79.76,3673.84,No
CUST2844,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.77,2429.96,No
CUST2845,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,86.94,5571.12,No
CUST2846,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),46.62,847.43,No
CUST2847,Female,0,Yes,No,56,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),81.9,4583.85,No
CUST2848,Male,1,No,No,64,No,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),84.46,5412.99,No
CUST2849,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Mailed check,56.15,666.12,No
CUST2850,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,94.07,657.0,No
CUST2851,Male,0,Yes,Yes,17,No,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),49.29,831.15,Yes
CUST2852,Male,0,Yes,Yes,34,Yes,No phone service,No,No,Yes,No internet service,Yes,No,No,One year,No,Electronic check,21.47,739.2,No
CUST2853,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),55.07,1382.24,No
CUST2854,Female,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),106.23,3932.91,No
CUST2855,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.69,5041.27,No
CUST2856,Female,1,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,104.94,2616.82,No
CUST2857,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32.86,1837.17,No
CUST2858,Male,0,No,No,24,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.3,937.76,No
CUST2859,Male,0,No,No,29,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),36.46,1053.56,No
CUST2860,Male,0,Yes,No,6,Yes,No,No,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),98.51,600.43,No
CUST2861,Female,0,No,No,26,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,81.22,2117.75,No
CUST2862,Male,1,No,Yes,10,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,53.64,527.8,Yes
CUST2863,Male,0,No,Yes,7,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,98.06,677.54,No
CUST2864,Female,0,No,No,10,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),63.54,626.32,No
CUST2865,Male,1,Yes,Yes,29,Yes,No,No,No,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,81.56,2369.63,No
CUST2866,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,105.47,1476.85,No
CUST2867,Female,0,No,Yes,55,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),62.52,3431.56,No
CUST2868,Female,0,No,Yes,34,No,No,No,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,95.23,3246.61,No
CUST2869,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,76.56,2903.3,Yes
CUST2870,Female,0,No,No,23,Yes,Yes,No,No,No,Yes,No internet service,No,No,One year,Yes,Electronic check,110.77,2552.15,No
CUST2871,Female,0,No,No,7,Yes,No phone service,DSL,No,No,No internet service,No,No,No internet service,One year,Yes,Mailed check,65.55,468.82,No
CUST2872,Male,0,No,Yes,42,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),49.87,2104.35,No
CUST2873,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,46.94,1926.93,Yes
CUST2874,Female,0,Yes,No,40,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),39.08,1556.26,No
CUST2875,Female,1,Yes,No,46,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,55.65,2569.76,No
CUST2876,Female,0,Yes,Yes,25,Yes,No,No,No,Yes,No internet service,No,No,No internet service,Two year,No,Mailed check,63.43,1590.28,No
CUST2877,Female,1,Yes,Yes,51,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,33.55,1717.59,Yes
CUST2878,Male,0,No,No,21,Yes,No phone service,DSL,Yes,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,93.57,1974.6,No
CUST2879,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,113.79,449.22,No
CUST2880,Female,0,No,No,14,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,61.19,853.1,No
CUST2881,Male,0,Yes,No,35,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),112.52,3933.12,Yes
CUST2882,Male,1,Yes,Yes,62,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,One year,No,Mailed check,62.2,3866.22,No
CUST2883,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,42.02,2020.05,No
CUST2884,Female,0,No,Yes,54,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,105.91,5715.35,No
CUST2885,Male,0,No,No,71,Yes,No,No,No internet service,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),110.15,7818.06,Yes
CUST2886,Female,0,No,No,59,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,83.87,4947.41,No
CUST2887,Female,0,Yes,No,56,Yes,Yes,No,No,No internet service,No,No,Yes,Yes,One year,No,Electronic check,112.25,6284.77,No
CUST2888,Male,0,Yes,Yes,28,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),54.87,1529.83,No
CUST2889,Male,0,Yes,Yes,18,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.87,940.79,No
CUST2890,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,105.49,7600.73,No
CUST2891,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,48.08,440.99,No
CUST2892,Female,0,Yes,Yes,9,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,106.62,960.09,Yes
CUST2893,Male,0,No,No,56,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,43.83,2457.92,Yes
CUST2894,Male,1,No,Yes,53,No,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,89.49,4748.05,No
CUST2895,Male,0,Yes,Yes,55,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,101.84,5603.09,No
CUST2896,Female,0,No,No,67,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),106.81,7160.35,No
CUST2897,Male,0,No,No,68,Yes,No,DSL,No,No internet service,No,No,No,Yes,Two year,No,Mailed check,116.51,7923.36,No
CUST2898,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.04,2700.15,Yes
CUST2899,Female,1,Yes,No,68,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,74.42,5070.22,No
CUST2900,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Mailed check,115.65,8210.7,No
CUST2901,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,21.03,6.76,Yes
CUST2902,Male,0,Yes,No,11,No,No phone service,DSL,No,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,81.53,898.79,No
CUST2903,Female,0,No,Yes,34,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),34.96,1184.09,No
CUST2904,Female,0,Yes,No,32,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,64.02,2040.9,No
CUST2905,Male,0,Yes,No,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),28.41,690.14,Yes
CUST2906,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),53.64,801.35,No
CUST2907,Male,0,No,No,7,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,89.16,620.03,No
CUST2908,Female,0,No,No,34,Yes,No phone service,No,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.17,3444.72,No
CUST2909,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,76.13,3428.77,No
CUST2910,Female,0,No,Yes,10,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Mailed check,63.62,639.41,No
CUST2911,Male,0,No,No,60,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),54.25,3247.63,No
CUST2912,Female,0,Yes,No,43,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),110.69,4754.63,Yes
CUST2913,Female,0,No,No,10,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.76,397.52,No
CUST2914,Male,0,No,No,10,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),88.41,891.48,Yes
CUST2915,Male,0,Yes,Yes,21,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,34.08,714.19,No
CUST2916,Male,1,Yes,Yes,61,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,109.96,6700.4,Yes
CUST2917,Male,1,Yes,Yes,47,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),48.54,2279.39,No
CUST2918,Female,0,No,Yes,62,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,57.13,3537.89,No
CUST2919,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.32,1925.89,No
CUST2920,Male,0,No,Yes,44,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.41,4987.56,No
CUST2921,Female,0,Yes,No,32,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),108.77,3482.95,No
CUST2922,Male,0,No,No,59,Yes,No,No,No,No,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),67.33,3973.96,No
CUST2923,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,23.01,16.41,No
CUST2924,Female,1,No,No,12,No,No,No,No internet service,Yes,Yes,No,Yes,No,Two year,No,Mailed check,110.45,1318.0,No
CUST2925,Female,0,No,No,65,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,116.26,7547.25,Yes
CUST2926,Female,0,Yes,No,56,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),27.0,1504.75,No
CUST2927,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,Yes,Mailed check,80.87,3401.07,No
CUST2928,Female,0,No,No,44,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,115.58,5088.17,No
